24704230,Inflammation- and lipid metabolism-related gene network expression in visceral and subcutaneous adipose depots of Holstein cows,"Abstract:This experiment was conducted to determine the effects of energy overfeeding on gene expression in mesenteric (MAT), omental (OAT), and subcutaneous (SAT) adipose tissue (AT) from nonpregnant and nonlactating Holstein cows. Eighteen cows were randomly assigned to either a controlled energy [LE, net energy for lactation (NE(L)) = 1.35 Mcal/kg of dry matter (DM)] or moderate energy-overfed group (HE, NE(L) = 1.62 Mcal/kg of DM) for 8 wk. Cows were then euthanized and subsamples of MAT, OAT, and SAT were harvested for transcript profiling via quantitative PCR of 34 genes involved in lipogenesis, triacylglycerol (TAG) synthesis, lactate signaling, hepatokine signaling, lipolysis, transcription regulation, and inflammation. The interaction of dietary energy and adipose depot was not significant for any gene analyzed except LPL, which indicated a consistent response to diet. Expression of ACACA and FASN was greater in SAT than MAT, whereas expression of SCD and ADFP were greatest in SAT, intermediate in OAT, and lowest in MAT. However, the 2 visceral depots had greater expression of THRSP, ACLY, LPL, FABP4, GPAM, and LPIN1 compared with SAT. The transcription factor SREBF1 was more highly expressed in MAT and SAT than in OAT. The expression of PNPLA2 was greater in visceral AT sites than in SAT, but other lipolysis-related genes were not differentially expressed among AT depots. Visceral AT depots had greater expression of LEP, ADIPOQ, and SAA3 compared with SAT. Moreover, MAT had greater expression than SAT of proinflammatory cytokines (IL1B and IL6), IL6 receptor (IL6R), and chemokines (CCL2 and CCL5). However, TNF expression was greatest in SAT, lowest in OAT, and intermediate in MAT. Overall, results indicated that visceral AT might be more active in uptake of preformed long-chain fatty acids than SAT, whereas de novo fatty acid synthesis could make a greater contribution to the intracellular pool of fatty acids in SAT than in visceral AT. The visceral AT compared with SAT seem to have a greater capacity for expression (and potentially for secretion) of proinflammatory cytokines; thus, excessive accumulation of visceral lipid due to a long-term overfeeding energy may be detrimental to liver function and overall health of dairy cows, particularly during the transition period.              Keywords:                    gene expression; inflammation; lipogenesis; visceral adipose tissue."
26086818,"The Transcriptional Effects of PCB118 and PCB153 on the Liver, Adipose Tissue, Muscle and Colon of Mice: Highlighting of Glut4 and Lipin1 as Main Target Genes for PCB Induced Metabolic Disorders","Abstract:Epidemiological studies have associated environmental exposure to polychlorinated biphenyls (PCBs) with an increased risk of type 2 diabetes; however, little is known about the underlying mechanisms involved in the metabolic side-effects of PCB. Our study evaluated the transcriptional effects of a subchronic exposure (gavage at Day 0 and Day 15 with 10 or 100 μmol/Kg bw) to PCB118 (dioxin-like PCB), PCB153 (non-dioxin-like PCB), or an equimolar mixture of PCB118 and PCB153 on various tissues (liver, visceral adipose tissue, muscle, and colon) in mice. Our results showed that a short-term exposure to PCB118 and/or PCB153 enhanced circulating triglyceride levels but did not affect glycemia. Among the studied tissues, we did not observe any modification of the expression of inflammation-related genes, such as cytokines or chemokines. The main transcriptional effects were observed in visceral adipose and liver tissues. We found a downregulation of lipin1 and glut4 expression in these two target organs. In adipose tissue, we also showed a downregulation of Agpat2, Slc25a1, and Fasn. All of these genes are involved in lipid metabolism and insulin resistance. In muscles, we observed an induction of CnR1 and Foxo3 expression, which may be partly involved in PCB metabolic effects. In summary, our results suggest that lipin1 and glut4, notably in adipose tissue, are the main targeted genes in PCB-induced metabolic disorders, however, further studies are required to fully elucidate the mechanisms involved."
29352517,Micro-ribonucleic acid-binding site variants of type 2 diabetes candidate loci predispose to gestational diabetes mellitus in Chinese Han women,"Abstract                        Aims/introduction:                    Emerging evidence has suggested that the genetic background of gestational diabetes mellitus (GDM) was analogous to type 2 diabetes mellitus. In contrast to type 2 diabetes mellitus, the genetic studies for GDM were limited. Accordingly, the aim of the present study was to extensively explore the influence of micro-ribonucleic acid-binding single-nucleotide polymorphisms (SNPs) in type 2 diabetes mellitus candidate loci on GDM susceptibility in Chinese.              Materials and methods:                    A total of 839 GDM patients and 900 controls were enrolled. Six micro-ribonucleic acid-binding SNPs were selected from 30 type 2 diabetes mellitus susceptibility loci and genotyped using TaqMan allelic discrimination assays.              Results:                    The minor allele of three SNPs, PAX4 rs712699 (OR 1.366, 95% confidence interval 1.021-1.828, P = 0.036), KCNB1 rs1051295 (OR 1.579, 95% confidence interval 1.172-2.128, P = 0.003) and MFN2 rs1042842 (OR 1.398, 95% confidence interval 1.050-1.862, P = 0.022) were identified to significantly confer higher a risk of GDM in the additive model. The association between rs1051295 and increased fasting plasma glucose (b = 0.006, P = 0.008), 3-h oral glucose tolerance test plasma glucose (b = 0.058, P = 0.025) and homeostatic model assessment of insulin resistance (b = 0.065, P = 0.017) was also shown. Rs1042842 was correlated with higher 3-h oral glucose tolerance test plasma glucose (b = 0.056, P = 0.028). However, no significant correlation between the other included SNPs (LPIN1 rs1050800, VPS26A rs1802295 and NLRP3 rs10802502) and GDM susceptibility were observed.              Conclusions:                    The present findings showed that micro-ribonucleic acid-binding SNPs in type 2 diabetes mellitus candidate loci were also associated with GDM susceptibility, which further highlighted the similar genetic basis underlying GDM and type 2 diabetes mellitus.              Keywords:                    Gestational diabetes mellitus; Type 2 diabetes; Variants."
29123527,Erythropoietin Increases Myelination in Oligodendrocytes: Gene Expression Profiling Reveals Early Induction of Genes Involved in Lipid Transport and Metabolism,"Abstract:Several studies have shown that erythropoietin (EPO) has neuroprotective or neuroreparative actions on diseases of the nervous system and that improves oligodendrocyte (OL) differentiation and myelination in vivo and in vitro. This study aims at investigating the early molecular mechanisms for the pro-myelinating action of EPO at the gene expression level. For this purpose, we used a differentiating OL precursor cell line, rat central glia-4 cells. Cells were differentiated or not, and then treated with EPO for 1 or 20 h. RNA was extracted and changes in the gene expression profile were assessed using microarray analysis. Experiments were performed in biological replicates of n = 4. Differentiation alone changed the expression of 11% of transcripts (2,663 out of 24,272), representing 2,436 genes, half of which were upregulated and half downregulated. At 20 h of treatment, EPO significantly affected the expression of 99 genes that were already regulated by differentiation and of 150 genes that were not influenced by differentiation alone. Analysis of the transcripts most upregulated by EPO identified several genes involved in lipid transport (e.g., Cd36) and lipid metabolism (Ppargc1a/Pgc1alpha, Lpin1, Pnlip, Lpin2, Ppard, Plin2) along with Igf1 and Igf2, growth factors known for their pro-myelinating action. All these genes were only induced by EPO and not by differentiation alone, except for Pnlip which was highly induced by differentiation and augmented by EPO. Results were validated by quantitative PCR. These findings suggest that EPO might increase remyelination by inducing insulin-like growth factors and increasing lipid metabolism.              Keywords:                    CD36; ERK1/2; IGF-1; Pnlip; central glia-4; microarrays; repair; tissue-protective cytokines."
18414419,Candidate genes for obesity revealed from a C57BL/6J x 129S1/SvImJ intercross,"Abstract                        Objective:                    To identify the genes controlling body fat, we carried out a quantitative trait locus (QTL) analysis using C57BL/6J (B6) and 129S1/SvImJ (129) mice, which differ in obesity susceptibility after consuming an atherogenic diet.              Methods:                    Mice were fed chow until 8 weeks and an atherogenic diet from 8 to 16 weeks; body fatness was measured by X-ray absorptiometry in 528 (B6 x 129) F(2) at 8 and 16 weeks. A high-density genome scan was performed using 508 polymorphic markers. After identifying the genetic loci, we narrowed the QTL using comparative genomics and bioinformatics.              Results:                    The percentage of body fat was significantly linked to loci on chromosomes (Chr) 1 (22, 68 and 173 Mb), 4 (74 Mb), 5 (73 Mb), 7 (88 Mb), 8 (43 and 80 Mb), 9 (55 Mb), 11 (115 Mb) and 12 (32 Mb); three suggestive loci on Chrs 6 (76 Mb), 9 (30 Mb) and 16 (26 Mb) and two pairs of interacting loci (Chr 2 at 99.8 Mb with Chr 7; Chr 1 at 68 Mb with Chr 11). Comparative genomics narrowed the QTL intervals by 20-57% depending on the chromosome; in most cases, haplotype analysis further narrowed them by about 90%.              Conclusions:                    Our analysis identified 15 QTL for percentage of body fat. We narrowed the QTL using comparative genomics and haplotype analysis and suggest several candidate genes: Apcs on Chr 1, Ppargc1a on Chr 5, Ucp1 on Chr 8, Angptl6 on Chr 9 and Lpin1 on Chr 12."
31761539,Effect of vitrification temperature and cryoprotectant concentrations on the mRNA transcriptome of bovine mature oocytes after vitrifying at immature stage,"Abstract:The present study aimed to investigate the effect of vitrification temperature (VT) and cryoprotective agent concentrations (CPAs) on the mRNA transcriptome of bovine mature oocytes after vitrifying at immature stage. Cumulus oocyte complexes (COCs) were randomly divided into the following five groups: fresh oocytes (control), oocytes vitrified in liquid helium (LHe; -269 °C) with 5.6 M CPAs (LHe 5.6 M), oocytes vitrified in LHe with 6.6 M CPAs (LHe 6.6 M), oocytes vitrified in liquid nitrogen (LN; -196 °C) with 5.6 M CPAs (LN 5.6 M), and oocytes vitrified in LN with 6.6 M CPAs (LN 6.6 M). We performed two experiments in this study. In experiment 1, after vitrification and thawing, oocytes of vitrified and control groups were subjected to in vitro maturation (IVM), in vitro fertilization (IVF) and in vitro culture (IVC). The rates of normal morphology, maturation, cleavage, and blastocyst formation in LHe 5.6 M were higher than those in LN 5.6 M (P < 0.05). The rates of normal morphology and cleavage in LHe 6.6 M were higher than those in LN 6.6 M (P < 0.05). However, the maturation and blastocyst rates were similar (P > 0.05) between LHe 6.6 M and LN 6.6 M. The blastocyst rate of 13.31% in LHe 5.6 M was the highest among all vitrified groups (P < 0.05). In experiment 2, the mRNA transcriptome of each sample was analyzed by Smart-Seq4, and the differentially expressed genes (DEGs) were detected by edgeR (P ≤ 0.05; fold-change ≥ 2). A total of 505 DEGs (342 upregulated and 163 downregulated genes) were detected in LHe 5.6 M; 609 DEGs (493 upregulated and 116 downregulated genes) were detected in LHe 6.6 M; 218 DEGs (101 upregulated and 117 downregulated genes) were determined in LN 5.6 M; and 221 DEGs (104 upregulated and 117 downregulated genes) were detected in LN 6.6 M. LHe vitrification affected the mRNA transcriptome of bovine mature oocytes after vitrifying at immature stage mainly by upregulating gene expression. Decreased CPAs (5.6 M) reduced the effect of vitrification on mRNA transcriptome when LHe vitrification was used. Among the DEGs closely related to bovine oocytes, the genes possibly related to VT were ND2, MPV17L2, PIF1, LPIN1, IMP3, BRD1, DCTN3, DERA, ATP7B, NEK5, HVCN1, and MARK2. The gene that may be associated with CPAs is CC2D2A. Genes that may be affected by VT and CPAs included PGK1, SLC7A3, FITM2, NPM3, ISCU, CWC15, and PSAP.              Keywords:                    Cryoprotective agent concentrations; Liquid helium vitrification; Oocyte; RNA-Seq; Vitrification temperature."
23849213,[PPARβ/δ Activation prevents hypertriglyceridemia caused by a high fat diet. Involvement of AMPK and PGC-1α-Lipin1-PPARα pathway],"Abstract                        Introduction:                    Excessive consume of hypercaloric and high in saturated fat food causes an atherogenic dyslipidemia. In this study we analyzed the effects of PPARβ/δ activator GW501516 on the hypertriglyceridemia induced by a high-fat diet.              Methods:                    Male mice were randomized in three groups: control (standard chow), high fat diet (HFD, 35% fat by weight, 58% Kcal from fat) and high fat diet plus GW501516 (3mg/Kg/day). Treatment duration was three weeks.              Results:                    HFD-induced hypertriglyceridemia was accompanied by a reduction in hepatic levels of phospho-AMPK and in PGC-1α and Lipin1 mRNA levels. All these effects were reversed by GW501516 treatment. The lack of changes in phospho-AMPK levels after GW501516 treatment in HFD-fed animals could be the result of an increase in the AMP/ATP ratio. GW501516 treatment also increased Lipin1 protein levels in the nucleus, led to the amplification of the PGC-1α-PPARα pathway and increased PPARα DNA-binding activity, as well as the expression of PPARα-target genes involved in fatty acid oxidation. GW501516 also increased β-hydroxibutirate plasmatic levels, a hepatic β-oxidation end product. Finally, GW501516 increased the hepatic levels of the PPARα endogenous ligand 16:0/18:1-PC and the expression of the VLDL receptor.              Conclusion:                    These data indicate that the hypotriglyceridemic effect of GW501516 in mice subjected to HFD-fed mice is accompanied by an increase in phospho-AMPK levels and the amplification of the PGC-1α-Lipin1-PPARα pathway.              Keywords:                    AMP-activated protein kinase; Cinasa activada por adenosinmonofosfato; Dieta rica en grasa; Dislipidemia; Dyslipidemia; High fat diet; Peroxisome proliferator-activator receptor beta/delta; Receptor activado por proliferadores peroxisómicos β/δ."
22509021,Induction of microRNA-155 is TLR- and type IV secretion system-dependent in macrophages and inhibits DNA-damage induced apoptosis,"Abstract:Helicobacter pylori is a gastric pathogen responsible for a high disease burden worldwide. Deregulated inflammatory responses, possibly involving macrophages, are implicated in H. pylori-induced pathology, and microRNAs, such as miR-155, have recently emerged as crucial regulators of innate immunity and inflammatory responses. miR-155 is regulated by Toll-like receptor (TLR) ligands in monocyte-derived cells and has been shown to be induced in macrophages during H. pylori infection. Here, we investigated the regulation of miR-155 expression in primary murine bone marrow-derived macrophages (BMMs) during H. pylori infection and examined the downstream mRNA targets of this microRNA using microarray analysis. We report TLR2/4- and NOD1/2-independent up-regulation of miR-155, which was found to be dependent on the major H. pylori pathogenicity determinant, the type IV secretion system (T4SS). miR-155 expression was dependent on NF-κB signaling but was independent of CagA. Microarray analysis identified known gene targets of miR-155 in BMMs during H. pylori infection that are proapoptotic. We also identified and validated miR-155 binding sites in the 3' UTRs of the targets, Tspan14, Lpin1, and Pmaip1. We observed that H. pylori-infected miR-155(-/-) BMMs were significantly more susceptible to cisplatin DNA damage-induced apoptosis than were wild-type BMMs. Thus, our data suggest a function for the prototypical H. pylori pathogenicity factor, the T4SS, in the up-regulation of miR-155 in BMMs. We propose the antiapoptotic effects of miR-155 could enhance macrophage resistance to apoptosis induced by DNA damage during H. pylori infection."
16847472,Adipose tissue lipin expression levels distinguish HIV patients with and without lipodystrophy,"Abstract                        Objective:                    Lipodystrophy is the major complication of antiretroviral therapy in HIV-infected patients. Its pathophysiology is not well understood, but has been linked to antiadipogenic effects of antiretroviral drugs. Lipin represents a newly characterized protein that is critical for adipocyte differentiation, and lipin deficiency leads to lipodystrophy in the mouse. The objective of this study was to determine whether altered lipin gene expression is associated with HIV lipodystrophy in humans.              Design:                    We measured lipin mRNA levels in subcutaneous abdominal and femoral-gluteal adipose tissue biopsies from HIV-infected patients with or without lipodystrophy, and in healthy controls. Real-time reverse transcription-PCR was performed to quantitate total lipin expression levels, and expression of two lipin isoforms (lipin-alpha and -beta) that are generated by alternative mRNA splicing.              Results:                    As predicted from studies with mice, lipin mRNA levels were correlated with limb fat mass in HIV patients, with lower lipin levels in patients with lipodystrophy than those without lipodystrophy. Unexpectedly, however, this was explained by an increase in lipin-beta expression in HIV patients without lipodystrophy compared to patients with lipodystrophy and control subjects. In addition, lipin expression levels were inversely correlated with adipose tissue expression of inflammatory cytokines interleukin (IL)-6, IL-8 and IL-18, which typically increase in HIV-associated lipoatrophy.              Conclusions:                    Elevated lipin expression levels are associated both with the maintenance of greater fat mass and lower cytokine expression in HIV-infected patients. Based on the demonstrated role for lipin in promoting lipogenic gene expression, these observations raise the possibility that variations in lipin levels may contribute to variations in adipose tissue mass and function that distinguish HIV patients with and without lipodystrophy."
17612398,KIT is required for hepatic function during mouse post-natal development,"Abstract                        Background:                    The Kit gene encodes a receptor tyrosine kinase involved in various biological processes including melanogenesis, hematopoiesis and gametogenesis in mice and human. A large number of Kit mutants has been described so far showing the pleiotropic phenotypes associated with partial loss-of-function of the gene. Hypomorphic mutations can induce a light coat color phenotype while complete lack of KIT function interferes with embryogenesis. Interestingly several intermediate hypomorphic mutations induced in addition growth retardation and post-natal mortality.              Results:                    In this report we investigated the post-natal role of Kit by using a panel of chemically-induced hypomorphic mutations recently isolated in the mouse. We found that, in addition to the classical phenotypes, mutations of Kit induced juvenile steatosis, associated with the downregulation of the three genes, VldlR, Lpin1 and Lpl, controlling lipid metabolism in the post-natal liver. Hence, Kit loss-of-functions mimicked the inactivation of genes controlling the hepatic metabolism of triglycerides, the major source of energy from maternal milk, leading to growth and viability defects during neonatal development.              Conclusion:                    This is a first report involving KIT in the control of lipid metabolism in neonates and opening new perspectives for understanding juvenile steatosis. Moreover, it reinforces the role of Kit during development of the liver and underscores the caution that should be exerted in using KIT inhibitors during anti-cancer treatment."
28474731,A New Gene Expression Signature for Triple Negative Breast Cancer Using Frozen Fresh Tissue before Neoadjuvant Chemotherapy,"Abstract:Triple-negative breast cancer (TNBC) is an aggressive subtype of breast cancer tumors. Comparisons between TNBC and non-triple negative breast cancer (nTNBC) may help to differentiate key components involved in TNBC neoplasms. The purpose of the study was to analyze the expression profile of TNBC versus nTNBC tumors in a homogeneous population from northeastern Mexico. A prospective study of 50 patients was conducted (25 TNBC and 25 nTNBC). Clinic parameters were equally distributed for TNBC and nTNBC: age at diagnosis (51 vs 47 years, p=0.1), glucose levels (107 mg/dl vs 104 mg/dl, p=0.64), and body mass index (28 vs 29, p=0.14), respectively. Core biopsies were collected for histopathological diagnosis and gene expression analyses. Total RNA was isolated and expression profiling was performed. 40 genes showed differential expression pattern in TNBC tumors. Among these, 9 over-expressed genes (PRKX/PRKY, UGT8, HMGA1, LPIN1, HAPLN3, and ANKRD11), and one under-expressed (ANX9) gene are involved in general metabolism. Based on this biochemical peculiarity, and the over-expression of BCL11A and FOXC1 (involved in tumor growth and metastasis, respectively) we validated by qPCR the expression profile of 7 genes out of the signature. In this report, a new gene signature for TNBC is proposed. To our knowledge, this is the first TNBC signature which describes genes involved in general metabolism. The findings may be pertinent for Mexican patients and require to be evaluated in further ethnic groups and populations.              Keywords:                    Gene signature; Mexico; Obesity; Triple negative breast cancer; metabolism."
16467296,The Saccharomyces cerevisiae Lipin homolog is a Mg2+-dependent phosphatidate phosphatase enzyme,"Abstract:Mg(2+)-dependent phosphatidate (PA) phosphatase (3-sn-phosphatidate phosphohydrolase, EC 3.1.3.4) catalyzes the dephosphorylation of PA to yield diacylglycerol and P(i). In this work, we identified the Saccharomyces cerevisiae PAH1 (previously known as SMP2) gene that encodes Mg(2+)-dependent PA phosphatase using amino acid sequence information derived from a purified preparation of the enzyme (Lin, Y.-P., and Carman, G. M. (1989) J. Biol. Chem. 264, 8641-8645). Overexpression of PAH1 in S. cerevisiae directed elevated levels of Mg(2+)-dependent PA phosphatase activity, whereas the pah1Delta mutation caused reduced levels of enzyme activity. Heterologous expression of PAH1 in Escherichia coli confirmed that Pah1p is a Mg(2+)-dependent PA phosphatase enzyme and showed that its enzymological properties were very similar to those of the enzyme purified from S. cerevisiae. The PAH1-encoded enzyme activity was associated with both the membrane and cytosolic fractions of the cell, and the membrane-bound form of the enzyme was salt-extractable. Lipid analysis showed that mutants lacking PAH1 accumulated PA and had reduced amounts of diacylglycerol and its derivative triacylglycerol.ThePAH1-encoded Mg(2+)-dependent PA phosphatase shows homology to mammalian lipin, a fat-regulating protein whose molecular function is unknown. Heterologous expression of human LPIN1 in E. coli showed that lipin 1 is also a Mg(2+)-dependent PA phosphatase enzyme."
24804775,"Candidate gene association analysis for milk yield, composition, urea nitrogen and somatic cell scores in Brown Swiss cows","Abstract:The aim of this study was to investigate 96 single-nucleotide polymorphisms (SNPs) from 54 candidate genes, and test the associations of the polymorphic SNPs with milk yield, composition, milk urea nitrogen (MUN) content and somatic cell score (SCS) in individual milk samples from Italian Brown Swiss cows. Milk and blood samples were collected from 1271 cows sampled once from 85 herds. Milk production, quality traits (i.e. protein, casein, fat and lactose percentages), MUN and SCS were measured for each milk sample. Genotyping was performed using a custom Illumina VeraCode GoldenGate approach. A Bayesian linear animal model that considered the effects of herd, days in milk, parity, SNP genotype and additive polygenic effect was used for the association analysis. Our results showed that 14 of the 51 polymorphic SNPs had relevant additive effects on at least one of the aforementioned traits. Polymorphisms in the glucocorticoid receptor DNA-binding factor 1 (GRLF1), prolactin receptor (PRLR) and chemokine ligand 2 (CCL2) were associated with milk yield; an SNP in the stearoyl-CoA desaturase (SCD-1) was related to fat content; SNPs in the caspase recruitment domain 15 protein (CARD15) and lipin 1 (LPIN1) affected the protein and casein contents; SNPs in growth hormone 1 (GH1), lactotransferrin (LTF) and SCD-1 were relevant for casein number; variants in beta casein (CSN2), GH1, GRLF1 and LTF affected lactose content; SNPs in beta-2 adrenergic receptor (ADRB2), serpin peptidase inhibitor (PI) and SCD-1 were associated with MUN; and SNPs in acetyl-CoA carboxylase alpha (ACACA) and signal transducer and activator of transcription 5A (STAT5A) were relevant in explaining the variation of SCS. Although further research is needed to validate these SNPs in other populations and breeds, the association between these markers and milk yield, composition, MUN and SCS could be exploited in gene-assisted selection programs for genetic improvement purposes."
26995140,Effects of candidate gene polymorphisms on the detailed fatty acids profile determined by gas chromatography in bovine milk,"Abstract:Association analyses between candidate genes and bovine milk fatty acids can improve our understanding of genetic variation in milk fatty acid profiles and reveal potential opportunities to tailor milk fat composition through selection strategies. In this work, we investigated the association of 51 single nucleotide polymorphisms (SNP) selected from 37 candidate genes using a functional and positional approach, with 47 fatty acids, 9 fatty acid groups, and 5 Δ(9)-desaturation indices in milk samples from Brown Swiss cows. Individual milk samples were collected from 1,158 Italian Brown Swiss cows, and gas chromatography was used to obtain detailed milk fatty acid compositions. A GoldenGate assay system (Illumina, San Diego, CA) was used to perform genotype 96 selected SNP located in 54 genes across 22 chromosomes. In total, 51 polymorphic SNP in 37 candidate genes were retained for the association analysis. A Bayesian linear animal model was used to estimate the contribution of each SNP. A total of 129 tests indicated relevant additive effects between a given SNP and a single fatty acid trait; 38 SNP belonging to 30 genes were relevant for a total of 57 fatty acid traits. Most of the studied fatty acid traits (~81%) were relevantly associated with multiple SNP. Relevantly associated SNP were mainly found in genes related to fat metabolism, linked to or contained in previously identified quantitative trait loci for fat yield or content, or associated with genes previously identified in association analyses with milk fatty acid profiles in other cow breeds. The most representative candidate genes were LEP, PRL, STAT5A, CCL3, ACACA, GHR, ADRB2, LPIN1, STAT1, FABP4, and CSN2. In particular, relevant associations with SNP located on bovine chromosome 19 (BTA19) were found. Two candidate genes on BTA19 (CCL3 and ACACA) were relevantly associated with de novo short- and medium-chain fatty acids, likely explaining the high heritability values found for these fatty acids (with the exception of C6:0). Two additional genes on BTA19 (CCL2 and GH1) showed associations with saturated and branched-chain fatty acids. Our findings provide basic information on genes and SNP affecting the milk fatty acid composition of dairy cows. These results may support the possibility of using genetic selection to modify milk fatty acid profiles to promote beneficial health-related effects.               Keywords:                    association analyses; candidate genes; milk fatty acids; single nucleotide polymorphism."
19880178,Long-chain polyunsaturated fatty acids stimulate cellular fatty acid uptake in human placental choriocarcinoma (BeWo) cells,"Abstract:Supplementation of long-chain polyunsaturated fatty acids (LCPUFAs) is advocated during pregnancy in some countries although very little information is available on their effects on placental ability to take up these fatty acids for fetal supply to which the fetal growth and development are critically dependent. To identify the roles of LCPUFAs on placental fatty acid transport function, we examined the effects of LCPUFAs on the uptake of fatty acids and expression of fatty acid transport/metabolic genes using placental trophoblast cells (BeWo). Following 24 h incubation of these cells with 100 microM of LCPUFAs (arachidonic acid, 20:4n-6, eicosapentaenoic acid, 20:5n-3, or docosahexaenoic acid, 22:6n-3), the cellular uptake of [(14)C] fatty acids was increased by 20-50%, and accumulated fatty acids were preferentially incorporated into phospholipid fractions. Oleic acid (OA, 18:1n-9), on the other hand, could not stimulate fatty acid uptake. LCPUFAs and OA increased the gene expression of ADRP whilst decreased the expression of ACSL3, ACSL4, ACSL6, LPIN1, and FABP3 in these cells. However, LCPUFAs but not OA increased expression of ACSL1 and ACSL5. Since acyl-CoA synthetases are involved in cellular uptake of fatty acids via activation for their channelling to lipid metabolism and/or for storage, the increased expression of ACSL1 and ACLS5 by LCPUFAs may be responsible for the increased fatty acid uptake. These findings demonstrate that LCPUFA may function as an important regulator of general fatty acid uptake in trophoblast cells and may thus have impact on fetal growth and development."
31212682,Nutrigenomic Effect of Saturated and Unsaturated Long Chain Fatty Acids on Lipid-Related Genes in Goat Mammary Epithelial Cells: What Is the Role of PPARγ?,"Abstract:A prior study in bovine mammary (MACT) cells indicated that long-chain fatty acids (LCFA) C16:0 and C18:0, but not unsaturated LCFA, control transcription of milk fat-related genes partly via the activation of peroxisome proliferator-activated receptor gamma (PPARγ). However, in that study, the activation of PPARγ by LCFA was not demonstrated but only inferred. Prior data support a lower response of PPARγ to agonists in goat mammary cells compared to bovine mammary cells. The present study aimed to examine the hypothesis that LCFA alter the mRNA abundance of lipogenic genes in goat mammary epithelial cells (GMEC) at least in part via PPARγ. Triplicate cultures of GMEC were treated with a PPARγ agonist (rosiglitazone), a PPARγ inhibitor (GW9662), several LCFA (C16:0, C18:0, t10,c12-CLA, DHA, and EPA), or a combination of GW9662 with each LCFA. Transcription of 28 genes involved in milk fat synthesis was measured using RT-qPCR. The data indicated that a few measured genes were targets of PPARγ in GMEC (SCD1, FASN, and NR1H3) while more genes required a basal activation of PPARγ to be transcribed (e.g., LPIN1, FABP3, LPL, and PPARG). Among the tested LCFA, C16:0 had the strongest effect on upregulating transcription of measured genes followed by C18:0; however, for the latter most of the effect was via the activation of PPARγ. Unsaturated LCFA downregulated transcription of measured genes, with a lesser effect by t10,c12-CLA and a stronger effect by DHA and EPA; however, a basal activation of PPARγ was essential for the effect of t10,c12-CLA while the activation of PPARγ blocked the effect of DHA. The transcriptomic effect of EPA was independent from the activation of PPARγ. Data from the present study suggest that saturated LCFA, especially C18:0, can modulate milk fat synthesis partly via PPARγ in goats. The nutrigenomic effect of C16:0 is not via PPARγ but likely via unknown transcription factor(s) while PPARγ plays an indirect role on the nutrigenomic effect of polyunsaturated LCFA (PUFA) on milk fat related genes, particularly for CLA (permitting effect) and DHA (blocking effect).              Keywords:                    LCFA; goat mammary epithelial cells; milk fat synthesis; nutrigenomics; peroxisome proliferator-activated receptor gamma (PPARγ)."
29024632,Quantitative proteome analysis of bovine mammary gland reveals protein dynamic changes involved in peak and late lactation stages,"Abstract:Mammary gland is an important organ for milk synthesis and secretion. It undergoes dramatic physiological changes to adapt the shift from peak to late lactation stage. Protein plays a final very vital role in many life functions, and the protein changes during different lactation stages potentially reflect the biology of lactation and the functions of mammary gland in cows. In current study, we adopted tandem mass tags label-based quantitative analysis technique and to investigate proteome changes occurring in bovine mammary gland from peak to late lactation stages. A total of 3753 proteins from mammary tissues taken at two lactation points from four individual cows by biopsy were quantified, out of which 179 proteins were expressed differentially between two stages. We observed five new DEPs (AACS, DHCR7, GSTM3, SFRP1 and SFRP4) and nine functional well-studies known proteins (PLIN2, LPIN1, PLIN3, GSN, CD74, MMP2, SOD1, SOD3 and GPX3) related to milk performance and mammary morphology. Bioinformatics analyses of the DEPs showed a majority of the up-regulated proteins during late lactation stage were related to apoptosis and immune process, while the downregulated proteins were mainly involved in localization, lipid metabolic and transport process. This suggests that the mammary gland can adapt to different molecular functions according to the biological need of the animal. From the integrated analysis of the differentially expressed proteins with known quantitative trait loci and genome-wide association study data, we identified 95 proteins may potentially affect milking performance. We expect findings in this study could be a valuable resource for future studies investigating the bovine proteome and functional studies.              Keywords:                    Cow; Different lactation stages; Mammary gland; Proteome; TMT."
